data,0,-0.18466629087925,-0.237889066338539,-0.427543610334396,0.796796917915344,-0.447831511497498,0.609013378620148,-0.103831686079502,0.566771745681763,0.120858274400234,-0.092668227851391,0.015655439347029,0.251057326793671,-0.616027235984802,-0.459892690181732,0.6343874335289,0.074765980243683,0.348130792379379,0.39734748005867,-0.076613172888756,-0.252497643232346
mining,3,0.329267114400864,-0.248815953731537,-0.528993248939514,1.85950815677643,0.20579768717289,0.302911877632141,-0.415984481573105,-0.00860258191824,0.039470210671425,-0.774719715118408,0.090266324579716,0.375501692295074,-0.731062591075897,0.224967002868652,1.02450954914093,0.642607569694519,0.258887499570847,0.244040682911873,0.144041419029236,-1.26898729801178
pergerakan,1,0.025153847411275,-0.304210841655731,-0.320753753185272,1.00700652599335,-0.261899560689926,-0.036616932600737,0.176082029938698,-0.983090579509735,0.355686873197556,-0.51499205827713,0.355837732553482,-0.839435338973999,-0.936825513839722,-0.287570476531982,0.653872132301331,-0.019287962466478,-0.668627619743347,0.029027385637164,0.301719009876251,-0.027922540903092
nilai,1,0.056779433041811,-0.443356692790985,-0.177768602967262,0.920014560222626,-0.209070280194283,0.004511529579759,-0.355362057685852,-0.108624942600727,0.797728896141052,-0.050855807960034,0.239708557724953,-0.130607426166534,-0.500856339931488,-0.92448478937149,0.128211989998817,0.360546171665192,-0.294432163238525,-0.436800241470337,-0.065473578870297,0.722778737545013
mata,8,0.784164667129517,-0.538336217403412,0.115870796144009,1.6938807964325,-0.366810292005539,0.456413507461548,-0.646065652370453,-1.15519285202026,-0.248659893870354,0.390034586191177,0.166732937097549,-0.142326816916466,-0.99917471408844,0.158537462353706,1.04248881340027,-0.138019561767578,-0.082371957600117,-0.484646201133728,0.645003974437714,0.736675620079041
uang,3,-0.07056787610054,-0.095624417066574,-0.623347997665405,1.51975309848785,0.234524846076965,0.470816224813461,-0.700697302818298,-0.726392388343811,-0.339679449796677,-0.304641485214233,0.188607633113861,-0.659996092319489,-0.546199262142181,0.258920103311539,0.968229353427887,-0.876765072345733,-0.469197630882263,-0.562440156936646,0.130893021821976,0.48024395108223
exchange,9,0.7932248711586,-0.606699764728546,-0.25184240937233,1.14805138111115,-0.272685766220093,0.694272518157959,-0.861071467399597,-0.719045341014862,-0.806458413600922,-0.14341801404953,0.843281447887421,-0.850792467594147,0.248378157615662,-0.977889478206634,-0.998903214931488,-0.210490241646767,0.354048281908035,-0.329121798276901,0.04904966801405,-0.122405238449574
pasar,3,-0.150534689426422,-0.431459754705429,-0.305724203586578,1.41628038883209,0.078772731125355,-0.325529992580414,-0.391231924295425,-0.330755144357681,-0.55837869644165,-1.02842462062836,0.299898862838745,-1.00633800029755,-0.541311264038086,0.193858459591866,0.010341363027692,-0.129649177193642,0.180407822132111,-0.168724685907364,0.023519037291408,0.437180548906326
market,3,0.58073616027832,-0.318444937467575,-0.206243142485619,0.883078336715698,-0.39815154671669,-0.212972208857536,-0.082232818007469,-0.158619150519371,-0.387906432151794,-0.504429221153259,0.238823845982552,-1.09130311012268,-0.353746742010117,-0.251134067773819,-0.29102286696434,0.711741328239441,-0.034809052944183,-0.094468899071217,-0.626695811748505,-0.230827510356903
global,3,0.028896778821945,-0.548963725566864,0.108147956430912,1.2637745141983,-0.168805405497551,-0.414759278297424,0.067022055387497,-0.620261430740356,-0.007462124340236,-0.987229704856873,0.161946564912796,-0.17381876707077,-0.257110744714737,-0.456030309200287,-0.174205735325813,-0.043210104107857,-0.045139957219362,-0.32588866353035,0.145859822630882,-0.087298355996609
aset,3,-0.893164575099945,-0.570822656154633,-0.201898440718651,1.46075022220612,-0.612417340278626,1.09179484844208,-0.784741878509522,-0.39945712685585,-0.060328669846058,-0.257974922657013,0.621445417404175,-0.997544705867767,0.320013046264648,0.350331455469132,0.321238338947296,-0.432008355855942,0.306943744421005,-0.051329556852579,-0.425774842500687,0.538122892379761
sangat,3,0.028968950733543,-0.298334687948227,-0.360335558652878,1.02605772018433,-0.287759631872177,0.065848030149937,0.366114675998688,-0.365322053432465,-0.182676658034325,-0.415348440408707,0.350625157356262,-0.300090610980988,-0.600143969058991,0.181496769189835,0.137087047100067,-0.447244048118591,0.520512998104095,-0.071894973516464,-0.104383245110512,0.184954658150673
keberadaannya,3,-0.022676115855575,-0.322801619768143,-0.308558762073517,0.801691770553589,-0.312047719955444,0.186060816049576,-0.166313484311104,-0.249943047761917,-0.365369409322739,-0.302875638008118,0.75663036108017,-0.333930373191833,-0.862282752990723,0.213938787579536,0.443863183259964,-0.640353918075562,0.375345855951309,0.056129552423954,-0.200993433594704,0.149760082364082
erat,3,-0.083079531788826,-0.266730278730392,-0.116813682019711,1.18050861358643,-0.223841905593872,-0.023144582286477,-0.161631286144257,-0.56083482503891,-0.442669570446014,-0.375643759965897,0.012336689047515,-0.902639806270599,-0.680651128292084,0.305151551961899,0.159910827875137,-0.380120247602463,0.155075073242188,0.224148288369179,-0.481254905462265,0.364491701126099
perkembangan,7,-0.53755784034729,-0.180047124624252,-0.353281974792481,1.23116815090179,0.041518576443195,-0.222421795129776,0.166779592633247,-0.444998145103455,-0.562454998493195,-0.334449470043182,-0.112847357988358,-0.201137855648994,-1.26549196243286,0.061087314039469,-0.218417689204216,-0.646973133087158,0.552595198154449,-0.305657774209976,0.158352985978127,-0.17130634188652
transaksi,7,0.512232959270477,0.076262660324574,-0.320103198289871,1.19616568088532,-0.279321581125259,0.085067719221115,-0.713652491569519,0.351705014705658,-0.281360656023026,-0.553758859634399,-0.2045047134161,-0.600123524665833,-0.978080034255981,0.547960996627808,0.940782904624939,-0.580605387687683,-0.022633716464043,-0.200867146253586,-0.649405896663666,0.116110570728779
perdagangan,3,-0.797453582286835,-0.268042832612991,-0.102083161473274,1.56052696704865,-0.001908333739266,0.341628968715668,-0.787324607372284,-0.665800273418427,-0.019413134083152,-0.380537480115891,0.242205783724785,-0.115619674324989,-0.613511979579926,0.440846592187882,0.297210454940796,-0.503806710243225,-0.243568450212479,-0.274758189916611,-0.796447217464447,-0.212222695350647
dunia,3,-0.200696423649788,-0.284117221832275,-0.492403924465179,0.953571677207947,0.044661048799753,-0.355953752994537,0.456114768981934,-0.435405284166336,-0.32072725892067,-0.599449694156647,0.373330384492874,-0.618921399116516,-0.971087872982025,0.185208380222321,0.134728610515594,-0.517720520496368,0.530840873718262,-0.457467585802078,-0.233925402164459,-0.26908153295517
dimana,3,-0.042755201458931,-0.361176311969757,-0.113592155277729,0.552154123783112,-0.375398218631744,0.141701862215996,0.175150185823441,0.086409516632557,0.060634613037109,-0.207811996340752,0.368592947721481,-0.347575306892395,-0.232676282525063,-0.471789598464966,0.192338839173317,-0.344679564237595,0.198345482349396,0.010770477354527,-0.265785574913025,-0.14063948392868
negara,4,-0.753232359886169,-0.231792062520981,-0.045410823076964,1.10375559329987,0.162440493702889,0.182982161641121,-0.576259553432465,-0.022788302972913,-0.510537326335907,-0.201071783900261,0.924753487110138,-0.303616613149643,0.039230730384588,-0.473583221435547,0.728289902210236,-0.960033416748047,0.110948354005814,-0.712235033512116,-0.662110507488251,-0.107496574521065
detik,1,0.843421757221222,-0.331599116325378,-0.823755919933319,1.04091930389404,-0.614045262336731,-0.39128702878952,0.553716123104095,-0.201038777828216,0.86130553483963,0.227110669016838,0.732848882675171,-0.167605698108673,-0.97652941942215,-0.463874727487564,0.975521981716156,-0.396557718515396,-0.917573750019074,0.08071331679821,0.078857555985451,0.223342508077621
arah,3,-0.423699498176575,-0.781500577926636,0.210224196314812,1.21294224262238,0.266650497913361,-0.101497799158096,0.345284968614578,-0.277694225311279,0.213438913226128,-0.522009491920471,0.788852214813232,-0.191814303398132,-0.144458204507828,-0.58367919921875,0.214865639805794,-0.077727220952511,0.064934514462948,0.181233882904053,-0.228293299674988,-0.015632281079888
mekanisme,3,0.228953719139099,-0.305557638406754,-0.136088103055954,0.923094153404236,-0.597546696662903,0.522817373275757,0.149242162704468,-0.096991702914238,-0.001983193680644,-0.016755510121584,0.73119854927063,0.10175547003746,-0.119258470833302,-0.10242585837841,-0.29487207531929,-0.107367135584354,0.04360543936491,-0.037048775702715,-0.439544826745987,-0.029717337340117
supply,3,-0.082374021410942,-0.512420773506165,-0.170131385326386,0.955497920513153,-0.245975270867348,0.034230973571539,-0.357202529907227,-0.206927061080933,-0.465879201889038,-0.420909911394119,0.06852612644434,-0.868561863899231,0.344702392816544,-0.426768928766251,-0.279198169708252,-0.113319583237171,-0.535263419151306,-0.222944930195808,-0.662350296974182,-0.308643400669098
demand,7,0.249043181538582,-0.023429423570633,-0.4905985891819,0.744257509708404,-0.461373269557953,-0.125729724764824,-0.195270478725433,0.159753724932671,-0.457807034254074,-0.184740096330643,-0.369365513324738,-0.558838963508606,-0.131890788674355,-0.419832497835159,0.130990102887154,-0.185820773243904,-0.162344098091126,-0.191238686442375,-0.432207584381104,-0.206892415881157
pelaku,3,-0.145781815052033,0.171696230769157,-0.152521207928658,1.33898437023163,-0.151275888085365,-0.22140821814537,-0.108934000134468,-0.338780015707016,-0.382780343294144,-1.07498502731323,0.000242906768108,-1.02070248126984,-0.952438592910767,0.175160631537437,0.663733243942261,-0.526166021823883,0.483852922916412,-0.225906014442444,-0.37124228477478,0.081511303782463
sistem,6,-0.063276439905167,-0.811885714530945,-0.351403772830963,0.542600452899933,-0.489477276802063,0.337410628795624,-0.113199293613434,-0.009272596798837,-0.565169334411621,0.171623960137367,0.1917704641819,0.057361636310816,-0.379228502511978,-0.111664235591888,0.269266158342361,-0.555078625679016,-0.213753715157509,-0.532364130020142,-0.083445832133293,-0.148320510983467
bebas,3,-0.473622411489487,-0.152407959103584,-0.477305889129639,0.787915229797363,0.041019178926945,0.255201816558838,-0.12001833319664,-0.387963503599167,-0.024631483480334,-0.413341462612152,0.723090529441834,-0.24310377240181,-0.71831476688385,-0.307437509298325,0.614706337451935,-0.189909219741821,0.262049347162247,-0.370350420475006,-0.290195465087891,-0.112451054155827
memprediksi,1,0.731524348258972,-0.455422729253769,-0.50347375869751,1.34459793567657,-0.338282585144043,-0.143248721957207,0.156695112586021,-0.209994956851006,0.536981344223022,-0.221204653382301,-0.116503700613976,0.020760143175721,-0.58364999294281,-0.024725630879402,0.95191091299057,0.225801542401314,0.344209343194962,0.200915306806564,0.060312904417515,0.049163393676281
analisis,0,-0.167701885104179,-0.530815482139587,-0.377612322568893,0.703973472118378,0.123569138348103,0.238450974225998,-0.260189801454544,-0.088708981871605,-0.139513239264488,-0.025304540991783,-0.683204174041748,-0.380336254835129,-0.435521632432938,-0.973252058029175,0.065447919070721,-0.202537357807159,0.021382942795754,0.17402970790863,-0.063728921115399,-0.354101836681366
kelompok,0,0.368900924921036,-0.521685421466827,-0.620787024497986,0.394842356443405,-0.12326368689537,0.45957151055336,-0.382683724164963,0.035697069019079,0.093276008963585,0.447787880897522,0.630354464054108,-0.305238485336304,-0.580406367778778,-1.4650821685791,0.471247553825378,0.2592414021492,-0.224550053477287,-0.203474417328835,0.044405315071344,0.558894038200378
fundamental,3,0.137491285800934,-0.37405851483345,-0.210075095295906,1.02320337295532,-0.184720009565353,0.353740334510803,-0.321356594562531,-0.49576872587204,-0.026466658338904,-0.277534276247025,0.321348339319229,-0.641313195228577,-0.496943235397339,0.035870656371117,0.395506799221039,-0.234836399555206,0.10969652980566,-0.242068380117416,0.069804251194,0.162031695246697
namun,3,0.11549386382103,-0.527279615402222,-0.382506281137466,0.683909356594086,-0.332096695899963,-0.148872017860413,0.125316083431244,-0.078234151005745,-0.154899120330811,-0.397375881671906,0.332698345184326,-0.063936859369278,-0.634345769882202,-0.260762989521027,-0.02419763430953,-0.486897498369217,0.217160269618034,-0.0272246170789,-0.364661633968353,0.499488055706024
alat,3,-0.120040781795979,-0.366847693920135,0.112223289906979,0.553282141685486,-0.342498987913132,0.30006206035614,0.513083040714264,1.04406917095184,-0.48890346288681,-0.456707090139389,0.096586555242539,-0.234194085001945,-0.703838586807251,-0.584141135215759,0.515263676643372,-0.039654016494751,-0.194571867585182,-0.185432329773903,-0.136927470564842,-0.419327080249786
sulit,3,0.326711505651474,-0.46074566245079,0.039066631346941,0.609063148498535,-0.532720029354095,0.404118210077286,0.495505660772324,-0.724723875522614,-0.176386758685112,0.01847287453711,0.565739929676056,-0.490857601165772,-1.14949250221252,-0.1196433827281,0.021030137315393,-0.443850308656693,0.008707378990948,-0.106234379112721,0.031270436942577,0.316667497158051
pendekatan,0,0.290125787258148,-0.521622538566589,-0.476776421070099,0.315787941217422,-0.305718004703522,0.143282055854797,-0.158910974860191,0.339221924543381,-0.1593948751688,0.239649266004562,-0.11105889081955,-0.597008168697357,-0.537348628044128,-0.859311640262604,0.062672726809979,0.241897344589233,0.341451168060303,-0.067517481744289,0.140792772173882,-0.507429897785187
